campaign;balance;housing;loan;contact;age;duration;poutcome;job;_ID;day;previous;pdays;marital;education;month;default;y
18;799;yes;yes;unknown;30;91;unknown;technician;1957;6;0;-1;single;tertiary;jun;no;no
4;-1164;yes;yes;cellular;43;76;unknown;management;1958;18;0;-1;single;secondary;jul;yes;no
2;2523;yes;no;unknown;44;1236;unknown;blue-collar;1959;29;0;-1;married;secondary;may;no;no
5;98;yes;no;unknown;40;193;unknown;blue-collar;1960;2;0;-1;married;primary;jun;no;no
5;3419;yes;no;unknown;38;324;unknown;blue-collar;1961;20;0;-1;married;primary;jun;no;no
1;852;yes;no;cellular;49;408;unknown;management;1963;20;0;-1;married;tertiary;nov;no;no
2;50;yes;no;cellular;33;246;unknown;blue-collar;1964;7;0;-1;married;primary;may;no;no
7;0;no;no;cellular;40;58;unknown;management;1965;26;0;-1;single;tertiary;aug;no;no
1;10;yes;no;cellular;44;196;unknown;blue-collar;1966;17;0;-1;married;primary;jul;no;no
4;950;yes;yes;cellular;32;219;unknown;blue-collar;1967;20;0;-1;married;secondary;apr;no;no
1;0;yes;no;cellular;52;197;unknown;management;1968;9;0;-1;married;tertiary;jul;no;no
2;175;yes;no;cellular;35;257;unknown;management;1969;7;0;-1;married;tertiary;aug;no;no
1;-259;yes;no;cellular;35;381;failure;technician;1970;29;2;247;married;secondary;jan;no;no
2;6217;yes;yes;unknown;32;486;unknown;management;1971;21;0;-1;married;secondary;may;no;no
1;-1310;yes;yes;unknown;42;162;unknown;technician;1972;28;0;-1;married;secondary;may;no;no
1;139;no;no;unknown;59;153;unknown;blue-collar;1973;5;0;-1;married;unknown;jun;no;no
1;1111;yes;no;cellular;50;50;unknown;admin.;1975;17;0;-1;divorced;secondary;apr;no;no
17;113;no;no;cellular;27;39;unknown;blue-collar;1976;22;0;-1;single;secondary;jul;no;no
2;-612;no;no;cellular;55;131;unknown;management;1977;26;0;-1;divorced;tertiary;aug;no;no
4;310;yes;no;telephone;54;526;other;blue-collar;1978;28;3;258;married;unknown;jan;no;no
3;-186;yes;no;unknown;31;172;unknown;unemployed;1979;26;0;-1;single;secondary;may;no;no
1;2038;no;no;cellular;56;405;success;admin.;1980;8;1;305;married;unknown;feb;no;no
3;833;no;no;cellular;51;77;unknown;self-employed;1981;31;0;-1;married;tertiary;jul;no;no
2;625;yes;no;unknown;61;158;unknown;blue-collar;1982;19;0;-1;married;primary;may;no;no
2;105;yes;no;cellular;34;146;failure;technician;1983;7;3;171;single;secondary;may;no;no
1;551;no;no;unknown;56;27;unknown;blue-collar;1984;29;0;-1;married;primary;may;no;no
1;145;no;no;cellular;29;105;unknown;student;1985;14;0;-1;single;unknown;aug;no;no
4;618;yes;no;unknown;34;119;unknown;management;1986;3;0;-1;single;tertiary;jun;no;no
1;1063;yes;yes;cellular;35;327;unknown;services;1987;16;0;-1;single;secondary;apr;no;no
2;985;no;yes;cellular;56;150;unknown;admin.;1988;18;0;-1;divorced;secondary;aug;no;no
3;2926;yes;yes;cellular;45;482;failure;blue-collar;1989;19;2;120;married;secondary;nov;no;no
2;-449;yes;no;unknown;31;81;unknown;admin.;1990;28;0;-1;single;secondary;may;no;no
3;0;yes;no;cellular;43;674;unknown;admin.;1992;17;0;-1;married;secondary;jul;no;no
1;419;yes;no;cellular;40;347;unknown;management;1993;10;0;-1;married;unknown;jul;no;no
2;-23;no;no;cellular;38;48;unknown;admin.;1995;20;0;-1;single;secondary;nov;no;no
1;1573;yes;yes;cellular;58;279;unknown;management;1996;17;0;-1;divorced;tertiary;nov;no;no
2;77;yes;no;unknown;24;236;unknown;blue-collar;1997;16;0;-1;single;secondary;may;no;no
2;1378;yes;no;cellular;53;91;unknown;services;1998;18;0;-1;married;secondary;jul;no;no
8;-73;yes;yes;cellular;36;15;unknown;blue-collar;1999;18;0;-1;married;secondary;may;no;no
1;60;yes;no;cellular;28;161;failure;blue-collar;2000;6;1;337;married;primary;may;no;no
19;137;yes;yes;unknown;45;187;unknown;blue-collar;2001;16;0;-1;married;primary;may;no;no
1;1583;yes;no;cellular;32;100;failure;admin.;2002;19;1;182;single;tertiary;nov;no;no
4;-121;yes;yes;cellular;46;214;unknown;admin.;2003;8;0;-1;married;secondary;jul;no;no
1;1065;yes;yes;cellular;28;406;failure;blue-collar;2004;17;1;317;single;secondary;apr;no;no
1;-13;yes;no;cellular;51;361;failure;unemployed;2005;13;1;364;married;secondary;may;no;no
3;1869;no;no;unknown;51;30;unknown;blue-collar;2006;17;0;-1;married;primary;jun;no;no
2;4787;yes;no;unknown;30;99;unknown;technician;2007;4;0;-1;single;secondary;jun;no;no
2;-183;yes;no;unknown;39;202;unknown;technician;2008;14;0;-1;married;secondary;may;yes;no
2;702;yes;no;unknown;28;318;unknown;blue-collar;2009;26;0;-1;married;primary;jun;no;no
12;1494;no;no;cellular;31;275;unknown;management;2010;13;0;-1;single;tertiary;aug;no;no
4;0;yes;yes;unknown;31;59;unknown;blue-collar;2011;12;0;-1;married;primary;may;no;no
4;46;no;no;cellular;38;70;unknown;management;2012;29;0;-1;married;tertiary;aug;no;no
1;609;yes;no;cellular;31;1126;failure;blue-collar;2013;14;1;335;single;secondary;apr;no;no
2;7876;yes;no;cellular;43;209;unknown;technician;2016;11;0;-1;married;secondary;aug;no;no
2;7010;no;no;cellular;54;275;unknown;management;2018;11;0;-1;divorced;tertiary;mar;no;no
2;42;yes;no;cellular;51;51;failure;blue-collar;2019;12;3;342;married;primary;may;no;no
1;285;no;yes;unknown;33;267;unknown;blue-collar;2020;3;0;-1;married;secondary;jul;no;no
1;0;no;no;unknown;41;95;unknown;technician;2021;20;0;-1;married;tertiary;jun;no;no
2;3170;no;no;cellular;33;246;unknown;management;2022;28;0;-1;single;tertiary;oct;no;no
1;8;no;yes;cellular;48;46;unknown;admin.;2023;7;0;-1;married;secondary;jul;no;no
3;216;yes;no;cellular;42;144;unknown;self-employed;2024;8;0;-1;divorced;tertiary;may;no;no
2;2975;no;no;cellular;35;249;unknown;management;2025;8;0;-1;single;tertiary;aug;no;no
1;894;yes;no;unknown;25;328;unknown;admin.;2026;28;0;-1;married;secondary;may;no;no
1;490;yes;yes;unknown;38;17;unknown;blue-collar;2027;25;0;-1;single;primary;aug;no;no
3;245;yes;no;unknown;45;126;unknown;entrepreneur;2028;14;0;-1;married;secondary;may;no;no
8;0;yes;no;cellular;59;52;unknown;management;2029;31;0;-1;divorced;tertiary;jul;no;no
1;150;no;no;unknown;47;52;unknown;management;2030;9;0;-1;married;unknown;jun;no;no
5;4;yes;no;cellular;33;285;unknown;management;2031;16;0;-1;married;tertiary;jul;no;no
5;473;yes;no;cellular;42;216;unknown;technician;2034;7;0;-1;married;secondary;jul;no;no
7;0;no;no;cellular;51;84;unknown;technician;2035;28;0;-1;divorced;tertiary;aug;no;no
3;-192;yes;no;cellular;45;138;unknown;management;2036;6;0;-1;married;tertiary;may;no;no
1;5137;yes;no;cellular;33;123;unknown;blue-collar;2038;6;0;-1;single;secondary;may;no;no
4;13044;no;no;cellular;43;36;unknown;management;2039;18;0;-1;married;tertiary;aug;no;no
3;1053;no;no;unknown;37;405;unknown;blue-collar;2040;16;0;-1;married;secondary;jun;no;no
1;154;no;no;cellular;73;103;unknown;retired;2041;15;0;-1;married;primary;oct;no;no
1;625;yes;no;unknown;43;175;unknown;blue-collar;2042;30;0;-1;married;secondary;sep;no;no
3;255;no;yes;cellular;52;374;unknown;unemployed;2043;10;0;-1;married;primary;jul;no;no
4;529;yes;no;unknown;44;129;unknown;management;2044;4;0;-1;married;tertiary;jun;no;no
3;318;no;yes;telephone;56;246;unknown;management;2045;9;0;-1;married;tertiary;jul;no;no
2;1903;yes;no;unknown;21;107;unknown;services;2046;29;0;-1;single;secondary;may;no;no
1;1937;no;no;unknown;43;385;unknown;unknown;2047;19;0;-1;married;tertiary;jun;no;no
3;3859;no;yes;cellular;54;104;unknown;management;2048;20;0;-1;married;primary;nov;no;no
2;230;yes;no;cellular;52;198;failure;blue-collar;2050;6;2;170;married;primary;may;no;no
7;263;no;yes;cellular;53;143;unknown;admin.;2052;18;0;-1;married;secondary;jul;no;no
1;-46;yes;no;unknown;24;23;unknown;technician;2053;19;0;-1;single;secondary;may;no;no
2;0;no;yes;unknown;57;104;unknown;retired;2054;30;0;-1;married;secondary;jun;no;no
1;1469;yes;no;cellular;57;364;unknown;technician;2056;17;0;-1;married;secondary;nov;no;no
6;18;no;yes;cellular;51;363;unknown;technician;2057;25;0;-1;married;secondary;jul;no;no
1;201;yes;no;cellular;50;248;unknown;management;2058;24;0;-1;divorced;tertiary;jul;no;no
2;1412;yes;yes;unknown;34;157;unknown;blue-collar;2059;27;0;-1;married;secondary;may;no;no
2;-93;yes;no;unknown;43;402;unknown;blue-collar;2060;26;0;-1;married;primary;may;no;no
5;-331;yes;no;unknown;31;203;unknown;services;2061;23;0;-1;married;secondary;may;no;no
1;486;yes;no;cellular;29;422;failure;blue-collar;2062;6;1;363;married;unknown;may;no;no
1;694;yes;no;cellular;39;44;unknown;blue-collar;2063;21;0;-1;married;primary;nov;no;no
4;2806;yes;no;unknown;36;358;unknown;management;2064;30;0;-1;single;tertiary;may;no;no
2;0;no;no;cellular;38;39;unknown;unemployed;2065;6;0;-1;single;tertiary;feb;no;no
1;2959;yes;no;telephone;56;325;unknown;management;2066;18;0;-1;divorced;tertiary;may;no;no
3;22;yes;no;cellular;41;238;other;housemaid;2067;18;4;126;divorced;primary;nov;no;no
1;35;yes;no;cellular;38;156;failure;management;2069;17;3;273;single;tertiary;apr;no;no
1;8304;no;no;telephone;80;681;success;retired;2070;6;11;118;married;secondary;apr;no;no
2;4760;yes;no;cellular;37;187;unknown;services;2071;20;0;-1;married;secondary;nov;no;no
10;-1313;yes;yes;cellular;44;104;unknown;management;2072;15;0;-1;single;tertiary;may;no;no
2;230;no;yes;cellular;53;112;unknown;technician;2074;13;0;-1;married;secondary;aug;no;no
1;473;no;no;cellular;69;112;failure;retired;2075;7;1;78;married;tertiary;jul;no;no
3;1427;yes;no;unknown;46;32;unknown;technician;2076;14;0;-1;married;secondary;may;no;no
1;1086;no;no;cellular;31;410;unknown;self-employed;2078;20;0;-1;single;secondary;nov;no;no
1;4335;yes;no;cellular;38;640;unknown;management;2079;20;0;-1;divorced;tertiary;nov;no;no
1;44;no;no;unknown;34;118;unknown;services;2080;9;0;-1;divorced;secondary;jun;no;no
2;286;no;no;cellular;48;166;unknown;unknown;2081;30;0;-1;married;unknown;jul;no;no
1;216;no;no;cellular;46;173;unknown;blue-collar;2082;2;0;-1;divorced;primary;feb;no;no
24;214;yes;no;unknown;42;21;unknown;admin.;2083;28;0;-1;married;secondary;may;no;no
7;343;yes;no;unknown;41;89;unknown;blue-collar;2084;14;0;-1;married;secondary;may;no;no
3;-77;yes;no;cellular;33;151;unknown;blue-collar;2085;28;0;-1;married;secondary;jul;no;no
4;1046;no;no;unknown;39;112;unknown;blue-collar;2086;19;0;-1;married;primary;jun;no;no
5;1566;no;no;cellular;27;164;unknown;student;2087;30;0;-1;single;secondary;jan;no;no
2;592;no;no;telephone;26;145;other;management;2088;29;1;164;single;tertiary;jan;no;no
1;0;yes;no;unknown;48;105;unknown;blue-collar;2090;26;0;-1;married;secondary;may;no;no
1;-22;no;yes;cellular;54;85;unknown;services;2091;9;0;-1;married;secondary;jul;no;no
3;0;no;no;cellular;51;439;unknown;services;2092;18;0;-1;married;secondary;jul;no;no
1;72;no;no;unknown;47;278;unknown;technician;2093;29;0;-1;married;secondary;may;no;no
4;100;no;no;cellular;53;205;unknown;technician;2094;13;0;-1;married;secondary;aug;no;no
1;319;yes;no;cellular;35;221;unknown;blue-collar;2095;16;0;-1;married;primary;jul;no;no
3;9339;yes;no;telephone;58;52;other;management;2096;18;3;172;married;tertiary;nov;no;no
3;50;yes;no;unknown;52;84;unknown;management;2097;12;0;-1;divorced;tertiary;jun;no;no
3;32;yes;no;cellular;57;476;unknown;retired;2098;15;0;-1;married;secondary;may;yes;no
1;6922;no;no;cellular;52;371;unknown;management;2099;20;0;-1;married;tertiary;nov;no;no
3;633;yes;no;cellular;35;128;unknown;management;2100;17;0;-1;single;tertiary;apr;no;no
2;4265;yes;no;unknown;48;220;unknown;technician;2101;13;0;-1;married;secondary;may;no;no
14;2262;no;no;telephone;46;44;unknown;entrepreneur;2102;14;0;-1;married;tertiary;jul;no;no
1;1970;yes;no;unknown;39;30;success;services;2103;8;2;404;married;secondary;jun;no;no
1;1513;no;no;cellular;38;330;failure;self-employed;2104;7;1;342;divorced;tertiary;may;no;no
1;4659;yes;no;unknown;34;28;unknown;entrepreneur;2105;30;0;-1;married;secondary;aug;no;no
1;668;no;no;cellular;47;908;unknown;entrepreneur;2106;12;0;-1;married;primary;may;no;no
1;649;no;no;cellular;35;177;unknown;management;2107;16;0;-1;divorced;tertiary;apr;no;no
4;452;yes;no;unknown;46;113;unknown;blue-collar;2108;9;0;-1;divorced;primary;may;no;no
8;-145;yes;no;telephone;27;289;unknown;admin.;2109;15;0;-1;single;secondary;may;no;no
1;-498;yes;no;cellular;31;357;unknown;blue-collar;2110;21;0;-1;married;secondary;jul;no;no
16;0;no;no;cellular;31;38;unknown;management;2111;28;0;-1;single;tertiary;aug;no;no
4;22;yes;no;cellular;46;414;unknown;admin.;2112;7;0;-1;married;secondary;aug;no;no
2;2304;yes;no;cellular;31;257;unknown;admin.;2113;20;0;-1;married;secondary;nov;no;no
2;145;no;no;cellular;42;252;unknown;housemaid;2115;20;0;-1;married;primary;aug;no;no
1;4897;yes;no;unknown;33;151;unknown;management;2116;20;0;-1;single;primary;may;no;no
4;1832;no;no;cellular;40;213;unknown;housemaid;2117;6;0;-1;married;primary;feb;no;no
12;3726;no;yes;cellular;51;119;unknown;blue-collar;2118;27;0;-1;married;primary;aug;no;no
2;591;no;no;cellular;31;161;unknown;unemployed;2119;21;0;-1;married;tertiary;nov;no;no
3;508;yes;no;telephone;24;12;other;student;2121;18;1;374;single;secondary;may;no;no
2;348;yes;no;cellular;41;225;failure;technician;2123;7;2;275;divorced;secondary;may;no;no
2;291;yes;no;unknown;43;150;unknown;management;2124;9;0;-1;married;tertiary;may;no;no
1;3554;no;yes;cellular;52;89;unknown;technician;2125;8;0;-1;married;secondary;jul;no;no
2;781;yes;no;unknown;54;103;unknown;blue-collar;2126;9;0;-1;married;primary;may;no;no
1;267;no;no;cellular;32;128;unknown;technician;2127;26;0;-1;divorced;tertiary;may;no;no
1;1327;yes;no;cellular;38;277;unknown;blue-collar;2128;20;0;-1;married;primary;nov;no;no
2;864;yes;no;telephone;31;113;unknown;blue-collar;2130;14;0;-1;single;primary;may;no;no
1;0;no;no;unknown;26;755;unknown;admin.;2132;27;0;-1;married;secondary;may;no;no
3;214;no;no;cellular;52;161;unknown;technician;2133;29;0;-1;married;tertiary;aug;no;no
1;425;yes;yes;cellular;58;100;unknown;retired;2134;17;0;-1;married;secondary;nov;no;no
2;3;no;no;cellular;57;142;unknown;housemaid;2135;4;0;-1;married;tertiary;aug;no;no
2;0;yes;no;unknown;34;214;unknown;management;2136;8;0;-1;married;tertiary;may;no;no
2;0;no;no;cellular;59;167;unknown;blue-collar;2137;18;0;-1;married;primary;nov;no;no
5;282;no;yes;cellular;27;676;unknown;technician;2138;9;0;-1;single;secondary;jul;no;no
1;0;no;no;cellular;42;236;unknown;entrepreneur;2139;9;0;-1;married;tertiary;jul;no;no
12;0;yes;yes;cellular;33;83;unknown;blue-collar;2141;28;0;-1;married;secondary;jul;no;no
1;864;yes;no;cellular;31;100;unknown;services;2142;6;0;-1;single;secondary;may;no;no
2;-478;no;yes;cellular;29;528;unknown;blue-collar;2144;8;0;-1;married;secondary;jul;no;no
2;-363;no;no;unknown;38;340;unknown;unemployed;2145;12;0;-1;married;primary;jun;no;no
3;8883;no;no;cellular;35;33;unknown;self-employed;2146;21;0;-1;married;secondary;nov;no;no
3;1970;no;no;telephone;31;284;unknown;technician;2147;17;0;-1;single;secondary;apr;no;no
1;1059;yes;no;cellular;32;115;unknown;technician;2149;17;0;-1;single;tertiary;apr;no;no
2;388;yes;no;unknown;31;730;unknown;services;2150;5;0;-1;married;secondary;may;no;no
1;602;yes;no;cellular;51;347;failure;blue-collar;2151;11;2;284;divorced;primary;may;no;no
1;0;no;no;cellular;29;58;unknown;services;2152;17;0;-1;single;secondary;jul;no;no
1;255;yes;no;cellular;43;180;unknown;blue-collar;2153;17;0;-1;married;primary;jul;no;no
8;63;yes;no;unknown;36;56;unknown;blue-collar;2154;2;0;-1;married;secondary;jun;no;no
3;712;yes;no;unknown;34;326;unknown;self-employed;2155;2;0;-1;married;primary;jun;no;no
9;57;yes;no;telephone;29;342;unknown;services;2156;21;0;-1;married;secondary;jul;no;no
6;523;no;yes;cellular;57;49;unknown;retired;2157;2;0;-1;married;secondary;feb;no;no
1;422;no;no;cellular;43;110;unknown;management;2158;12;0;-1;married;tertiary;aug;no;no
2;3387;no;no;cellular;60;636;unknown;management;2160;14;0;-1;married;tertiary;aug;no;no
2;260;no;no;cellular;51;137;unknown;technician;2161;19;0;-1;married;primary;aug;no;no
1;-1;no;no;cellular;40;173;unknown;admin.;2162;7;0;-1;single;secondary;jul;no;no
2;1490;yes;no;cellular;51;227;unknown;technician;2163;18;0;-1;married;secondary;jul;no;no
5;497;yes;yes;unknown;38;88;unknown;services;2164;19;0;-1;married;secondary;may;no;no
3;1707;yes;no;unknown;35;426;unknown;technician;2165;2;0;-1;married;secondary;jun;no;no
3;826;yes;no;telephone;47;195;other;technician;2166;18;8;112;married;secondary;nov;no;no
8;907;no;no;cellular;45;230;unknown;blue-collar;2167;18;0;-1;married;primary;aug;no;no
3;404;no;no;cellular;29;413;unknown;entrepreneur;2169;30;0;-1;single;secondary;jan;no;no
2;907;yes;no;unknown;52;104;unknown;management;2170;4;0;-1;divorced;tertiary;jun;no;no
1;18;yes;yes;cellular;26;138;unknown;technician;2171;5;0;-1;married;secondary;may;no;no
2;-495;yes;no;unknown;31;334;unknown;blue-collar;2172;29;0;-1;single;primary;may;no;no
1;1210;yes;no;unknown;55;868;unknown;services;2173;30;0;-1;married;unknown;may;no;no
14;819;yes;no;telephone;35;102;unknown;services;2174;14;0;-1;married;secondary;jul;no;no
3;442;no;no;unknown;56;77;unknown;management;2175;28;0;-1;divorced;tertiary;may;no;no
2;671;yes;no;unknown;27;332;unknown;student;2177;7;0;-1;single;secondary;may;no;no
2;371;no;no;cellular;30;124;unknown;technician;2178;7;0;-1;married;secondary;aug;no;no
9;-3;no;no;cellular;51;91;unknown;technician;2179;25;0;-1;married;tertiary;aug;no;no
3;11;yes;no;cellular;33;104;unknown;management;2180;4;0;-1;married;secondary;may;no;no
1;33;yes;no;cellular;32;125;failure;blue-collar;2181;18;4;368;single;secondary;may;no;no
1;174;no;yes;cellular;46;90;unknown;blue-collar;2183;15;0;-1;married;primary;jul;no;no
1;3107;yes;yes;cellular;32;310;unknown;management;2184;25;0;-1;married;tertiary;jul;no;no
1;1438;yes;no;cellular;40;207;failure;services;2185;6;2;351;married;secondary;may;no;no
1;1367;no;no;unknown;39;43;unknown;blue-collar;2186;12;0;-1;married;secondary;jun;no;no
4;-11;no;no;telephone;51;126;unknown;blue-collar;2187;16;0;-1;married;primary;jul;no;no
1;1693;yes;no;cellular;46;137;success;admin.;2188;25;1;97;single;secondary;jan;no;no
5;778;yes;yes;unknown;43;284;unknown;blue-collar;2189;15;0;-1;married;primary;may;no;no
6;837;no;no;cellular;36;68;unknown;technician;2190;28;0;-1;married;tertiary;aug;no;no
1;363;no;no;cellular;48;67;unknown;management;2191;18;0;-1;married;tertiary;nov;no;no
2;236;yes;yes;cellular;26;8;unknown;admin.;2192;18;0;-1;single;secondary;may;no;no
1;0;yes;no;cellular;39;62;unknown;admin.;2193;11;0;-1;single;unknown;may;no;no
1;-50;no;yes;cellular;47;175;unknown;management;2194;7;0;-1;married;tertiary;jul;no;no
1;26306;yes;no;cellular;54;27;failure;management;2196;11;3;84;divorced;tertiary;feb;no;no
1;46;yes;yes;unknown;38;195;unknown;admin.;2197;6;0;-1;married;secondary;may;no;no
2;575;no;yes;cellular;33;254;unknown;technician;2198;4;0;-1;married;secondary;feb;no;no
1;148;no;yes;cellular;35;199;unknown;admin.;2199;8;0;-1;divorced;secondary;jul;no;no
17;431;no;no;cellular;52;73;unknown;services;2200;26;0;-1;married;secondary;aug;no;no
1;777;yes;no;unknown;25;351;unknown;technician;2201;14;0;-1;single;tertiary;may;no;no
1;3552;no;no;cellular;35;267;unknown;technician;2203;21;0;-1;single;tertiary;nov;no;no
2;47;no;no;unknown;49;234;unknown;services;2204;5;0;-1;married;secondary;may;no;no
10;3823;no;no;cellular;41;234;unknown;admin.;2205;26;0;-1;divorced;secondary;apr;no;no
4;138;no;no;cellular;32;94;unknown;management;2206;20;0;-1;married;tertiary;aug;no;no
2;1117;yes;no;unknown;29;77;unknown;admin.;2207;8;0;-1;single;secondary;may;no;no
